taken_at,tid,division,pdga_number,name,thru,rem,place,cur,win
2026-08-29T21:17:13.077+00:00,97344,MPO,122356,Joseph Anderson,67,1.28,7,-22.0,0.028
2026-08-29T21:17:13.077+00:00,97344,MPO,136325,Rasmus Saukkoriipi,68,1.22,13,-17.0,0.0003
2026-08-29T21:17:13.077+00:00,97344,MPO,158640,Rainers Balodis,68,1.22,1,-27.0,0.1378
2026-08-29T21:18:41.224+00:00,97344,MPO,27523,Paul McBeth,72,1.0,22,-14.0,0.0003
2026-08-29T21:18:41.224+00:00,97344,MPO,35449,Aaron Gossage,67,1.28,3,-25.0,0.1159
2026-08-29T21:18:41.224+00:00,97344,MPO,37817,Eagle McMahon,71,1.06,19,-15.0,0.0008
2026-08-29T21:18:41.224+00:00,97344,MPO,38008,Richard Wysocki,72,1.0,4,-23.0,0.0947
2026-08-29T21:18:41.224+00:00,97344,MPO,43762,Jake Hebenheimer,72,1.0,17,-16.0,0.0001
2026-08-29T21:18:41.224+00:00,97344,MPO,44382,Anthony Barela,68,1.22,4,-23.0,0.0633
2026-08-29T21:18:41.224+00:00,97344,MPO,45971,Calvin Heimburg,71,1.06,13,-17.0,0.0062
2026-08-29T21:18:41.224+00:00,97344,MPO,50670,Isaac Robinson,67,1.28,9,-21.0,0.0746
2026-08-29T21:18:41.224+00:00,97344,MPO,54049,Austin Turner,72,1.0,10,-20.0,0.0029
2026-08-29T21:18:41.224+00:00,97344,MPO,57365,Adam Hammes,71,1.06,17,-16.0,0.0009
2026-08-29T21:18:41.224+00:00,97344,MPO,62467,Chris Dickerson,72,1.0,26,-13.0,0.0001
2026-08-29T21:18:41.224+00:00,97344,MPO,75412,Gannon Buhr,68,1.22,4,-23.0,0.3234
2026-08-29T21:18:41.224+00:00,97344,MPO,79047,Silas Schultz,68,1.22,7,-22.0,0.0267
2026-08-29T21:18:41.224+00:00,97344,MPO,79748,Cole Redalen,68,1.22,12,-19.0,0.01
2026-08-29T21:18:41.224+00:00,97344,MPO,81739,Casey White,68,1.22,13,-17.0,0.0028
2026-08-29T21:18:41.224+00:00,97344,MPO,88212,Raven Newsom,72,1.0,19,-15.0,0.0
2026-08-29T21:18:41.224+00:00,97344,MPO,89959,Ty Love,72,1.0,22,-14.0,0.0
2026-08-29T21:18:41.224+00:00,97344,MPO,91249,Niklas Anttila,72,1.0,22,-14.0,0.0002
2026-08-29T21:18:41.224+00:00,97344,MPO,98722,Jake Monn,67,1.28,2,-26.0,0.0981
2026-08-29T21:18:41.224+00:00,97344,MPO,101197,Zachary Nash,68,1.22,10,-20.0,0.0123
2026-08-29T21:18:41.224+00:00,97344,MPO,107197,Mauri Villmann,72,1.0,30,-12.0,0.0001
2026-08-29T21:18:41.224+00:00,97344,MPO,107567,Teemu Lampainen,72,1.0,19,-15.0,0.0001
2026-08-29T21:18:41.224+00:00,97344,MPO,110462,Nestori Tuhkanen,72,1.0,13,-17.0,0.0002
2026-08-29T21:18:41.224+00:00,97344,MPO,118179,Levi Stout,72,1.0,22,-14.0,0.0
2026-08-29T21:18:41.224+00:00,97344,MPO,122356,Joseph Anderson,67,1.28,7,-22.0,0.0281
2026-08-29T21:18:41.224+00:00,97344,MPO,136325,Rasmus Saukkoriipi,68,1.22,13,-17.0,0.0003
2026-08-29T21:18:41.224+00:00,97344,MPO,158640,Rainers Balodis,68,1.22,1,-27.0,0.1378
2026-08-29T23:30:36.160+00:00,97344,MPO,27523,Paul McBeth,72,1.0,22,-14.0,0.0008
2026-08-29T23:30:36.160+00:00,97344,MPO,35449,Aaron Gossage,72,1.0,2,-25.0,0.107
2026-08-29T23:30:36.160+00:00,97344,MPO,37817,Eagle McMahon,72,1.0,18,-16.0,0.0024
2026-08-29T23:30:36.160+00:00,97344,MPO,38008,Richard Wysocki,72,1.0,4,-23.0,0.1592
2026-08-29T23:30:36.160+00:00,97344,MPO,43762,Jake Hebenheimer,72,1.0,18,-16.0,0.0002
2026-08-29T23:30:36.160+00:00,97344,MPO,44382,Anthony Barela,72,1.0,4,-23.0,0.0587
2026-08-29T23:30:36.160+00:00,97344,MPO,45971,Calvin Heimburg,72,1.0,14,-17.0,0.0084
2026-08-29T23:30:36.160+00:00,97344,MPO,50670,Isaac Robinson,72,1.0,7,-22.0,0.0762
2026-08-29T23:30:36.160+00:00,97344,MPO,54049,Austin Turner,72,1.0,10,-20.0,0.0057
2026-08-29T23:30:36.160+00:00,97344,MPO,57365,Adam Hammes,72,1.0,14,-17.0,0.0023
2026-08-29T23:30:36.160+00:00,97344,MPO,59635,Väinö Mäkelä,72,1.0,26,-13.0,0.0001
2026-08-29T23:30:36.160+00:00,97344,MPO,62467,Chris Dickerson,72,1.0,26,-13.0,0.0002
2026-08-29T23:30:36.160+00:00,97344,MPO,75412,Gannon Buhr,72,1.0,7,-22.0,0.1886
2026-08-29T23:30:36.160+00:00,97344,MPO,76456,Daniel Davidsson,72,1.0,26,-13.0,0.0001
2026-08-29T23:30:36.160+00:00,97344,MPO,79047,Silas Schultz,72,1.0,2,-25.0,0.0934
2026-08-29T23:30:36.160+00:00,97344,MPO,79748,Cole Redalen,72,1.0,7,-22.0,0.0345
2026-08-29T23:30:36.160+00:00,97344,MPO,81739,Casey White,72,1.0,14,-17.0,0.0015
2026-08-29T23:30:36.160+00:00,97344,MPO,88212,Raven Newsom,72,1.0,20,-15.0,0.0001
2026-08-29T23:30:36.160+00:00,97344,MPO,89959,Ty Love,72,1.0,22,-14.0,0.0
2026-08-29T23:30:36.160+00:00,97344,MPO,91249,Niklas Anttila,72,1.0,22,-14.0,0.0004
2026-08-29T23:30:36.160+00:00,97344,MPO,98722,Jake Monn,72,1.0,4,-23.0,0.0262
2026-08-29T23:30:36.160+00:00,97344,MPO,101197,Zachary Nash,72,1.0,11,-19.0,0.0051
2026-08-29T23:30:36.160+00:00,97344,MPO,107197,Mauri Villmann,72,1.0,30,-12.0,0.0001
2026-08-29T23:30:36.160+00:00,97344,MPO,107567,Teemu Lampainen,72,1.0,20,-15.0,0.0001
2026-08-29T23:30:36.160+00:00,97344,MPO,110462,Nestori Tuhkanen,72,1.0,14,-17.0,0.0007
2026-08-29T23:30:36.160+00:00,97344,MPO,118179,Levi Stout,72,1.0,22,-14.0,0.0
2026-08-29T23:30:36.160+00:00,97344,MPO,122356,Joseph Anderson,72,1.0,12,-18.0,0.0018
2026-08-29T23:30:36.160+00:00,97344,MPO,136325,Rasmus Saukkoriipi,72,1.0,12,-18.0,0.0004
2026-08-29T23:30:36.160+00:00,97344,MPO,158640,Rainers Balodis,72,1.0,1,-28.0,0.2258
2026-08-30T12:37:30.162+00:00,97344,FPO,15354,Jennifer Allen,72,1.0,12,-5.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,27832,Kona Star Montgomery,73,0.94,20,0.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,44184,Catrina Allen,72,1.0,8,-8.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,48976,Ohn Scoggins,72,1.0,10,-6.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,58303,Sai Ananda,74,0.89,15,-1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,59227,Henna Blomroos,72,1.0,15,-1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,59431,Madison Walker,73,0.94,15,-1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,64927,Eveliina Salonen,72,1.0,1,-29.0,0.9217
2026-08-30T12:37:30.162+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,72,1.0,10,-6.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,85942,Missy Gannon,72,1.0,2,-20.0,0.0561
2026-08-30T12:37:30.162+00:00,97344,FPO,99455,Kat Mertsch,74,0.89,15,-1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,107335,Silva Saarinen,72,1.0,4,-15.0,0.0072
2026-08-30T12:37:30.162+00:00,97344,FPO,109996,Anniken Kristiansen Steen,72,1.0,15,-1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,111487,Emily Weatherman,74,0.89,24,1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,112647,Hanna Huynh,74,0.89,20,0.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,115503,Olivia Kindstedt,72,1.0,7,-9.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,133547,Holyn Handley,72,1.0,6,-13.0,0.0014
2026-08-30T12:37:30.162+00:00,97344,FPO,144112,Ella Hansen,73,0.94,20,0.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,146137,Dani K. Hart,72,1.0,13,-2.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,161918,Addison Woodard,72,1.0,13,-2.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,202571,Elizabete Pēkšena,73,0.94,20,0.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,208576,Rebecca Don,72,1.0,2,-20.0,0.0129
2026-08-30T12:37:30.162+00:00,97344,FPO,210972,Kristýna Jurčíková,76,0.78,24,1.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,216558,Iida Lehtomäki,72,1.0,8,-8.0,0.0
2026-08-30T12:37:30.162+00:00,97344,FPO,224238,Julia Fors,72,1.0,5,-14.0,0.0006
2026-08-30T12:37:30.162+00:00,97344,FPO,277832,Chandler Reigh,75,0.83,24,1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,15354,Jennifer Allen,72,1.0,12,-5.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,27832,Kona Star Montgomery,74,0.89,19,0.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,44184,Catrina Allen,72,1.0,8,-8.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,48976,Ohn Scoggins,72,1.0,10,-6.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,58303,Sai Ananda,75,0.83,16,-1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,59227,Henna Blomroos,73,0.94,19,0.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,59431,Madison Walker,74,0.89,16,-1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,64927,Eveliina Salonen,72,1.0,1,-29.0,0.9217
2026-08-30T12:54:14.188+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,72,1.0,10,-6.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,85942,Missy Gannon,72,1.0,2,-20.0,0.0561
2026-08-30T12:54:14.188+00:00,97344,FPO,99455,Kat Mertsch,75,0.83,19,0.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,107335,Silva Saarinen,72,1.0,4,-15.0,0.0072
2026-08-30T12:54:14.188+00:00,97344,FPO,109996,Anniken Kristiansen Steen,73,0.94,13,-2.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,111487,Emily Weatherman,75,0.83,19,0.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,112647,Hanna Huynh,75,0.83,24,1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,115503,Olivia Kindstedt,72,1.0,7,-9.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,133547,Holyn Handley,72,1.0,6,-13.0,0.0014
2026-08-30T12:54:14.188+00:00,97344,FPO,144112,Ella Hansen,74,0.89,19,0.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,146137,Dani K. Hart,73,0.94,13,-2.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,161918,Addison Woodard,73,0.94,13,-2.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,202571,Elizabete Pēkšena,74,0.89,16,-1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,208576,Rebecca Don,72,1.0,2,-20.0,0.0129
2026-08-30T12:54:14.188+00:00,97344,FPO,210972,Kristýna Jurčíková,77,0.72,24,1.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,216558,Iida Lehtomäki,72,1.0,8,-8.0,0.0
2026-08-30T12:54:14.188+00:00,97344,FPO,224238,Julia Fors,72,1.0,5,-14.0,0.0006
2026-08-30T13:15:58.457+00:00,97344,FPO,15354,Jennifer Allen,74,0.89,12,-5.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,27832,Kona Star Montgomery,76,0.78,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,44184,Catrina Allen,72,1.0,9,-8.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,48976,Ohn Scoggins,74,0.89,11,-6.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,58303,Sai Ananda,77,0.72,16,-1.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,59227,Henna Blomroos,75,0.83,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,59431,Madison Walker,76,0.78,16,-1.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,64927,Eveliina Salonen,72,1.0,1,-29.0,0.9217
2026-08-30T13:15:58.457+00:00,97344,FPO,79233,Cadence Burge,78,0.67,24,1.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,74,0.89,10,-7.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,85942,Missy Gannon,72,1.0,2,-20.0,0.0561
2026-08-30T13:15:58.457+00:00,97344,FPO,99455,Kat Mertsch,77,0.72,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,107335,Silva Saarinen,72,1.0,4,-15.0,0.0072
2026-08-30T13:15:58.457+00:00,97344,FPO,109996,Anniken Kristiansen Steen,75,0.83,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,112647,Hanna Huynh,77,0.72,24,1.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,115503,Olivia Kindstedt,72,1.0,8,-9.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,133547,Holyn Handley,72,1.0,6,-13.0,0.0014
2026-08-30T13:15:58.457+00:00,97344,FPO,144112,Ella Hansen,76,0.78,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,146137,Dani K. Hart,75,0.83,15,-2.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,161918,Addison Woodard,75,0.83,13,-3.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,202571,Elizabete Pēkšena,76,0.78,13,-3.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,208576,Rebecca Don,72,1.0,2,-20.0,0.0129
2026-08-30T13:15:58.457+00:00,97344,FPO,210972,Kristýna Jurčíková,79,0.61,18,0.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,216558,Iida Lehtomäki,74,0.89,7,-10.0,0.0
2026-08-30T13:15:58.457+00:00,97344,FPO,224238,Julia Fors,72,1.0,5,-14.0,0.0006
2026-08-30T13:19:04.146+00:00,97344,FPO,15354,Jennifer Allen,74,0.89,12,-5.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,27832,Kona Star Montgomery,76,0.78,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,44184,Catrina Allen,72,1.0,9,-8.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,48976,Ohn Scoggins,74,0.89,11,-6.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,58303,Sai Ananda,78,0.67,16,-1.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,59227,Henna Blomroos,75,0.83,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,59431,Madison Walker,76,0.78,16,-1.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,64927,Eveliina Salonen,72,1.0,1,-29.0,0.9217
2026-08-30T13:19:04.146+00:00,97344,FPO,79233,Cadence Burge,78,0.67,25,1.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,74,0.89,10,-7.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,85942,Missy Gannon,72,1.0,2,-20.0,0.0561
2026-08-30T13:19:04.146+00:00,97344,FPO,99455,Kat Mertsch,78,0.67,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,107335,Silva Saarinen,72,1.0,4,-15.0,0.0072
2026-08-30T13:19:04.146+00:00,97344,FPO,109996,Anniken Kristiansen Steen,75,0.83,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,112647,Hanna Huynh,78,0.67,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,115503,Olivia Kindstedt,72,1.0,8,-9.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,133547,Holyn Handley,72,1.0,6,-13.0,0.0014
2026-08-30T13:19:04.146+00:00,97344,FPO,144112,Ella Hansen,76,0.78,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,146137,Dani K. Hart,75,0.83,15,-2.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,161918,Addison Woodard,75,0.83,13,-3.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,202571,Elizabete Pēkšena,76,0.78,13,-3.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,208576,Rebecca Don,72,1.0,2,-20.0,0.0129
2026-08-30T13:19:04.146+00:00,97344,FPO,210972,Kristýna Jurčíková,79,0.61,18,0.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,216558,Iida Lehtomäki,74,0.89,7,-10.0,0.0
2026-08-30T13:19:04.146+00:00,97344,FPO,224238,Julia Fors,72,1.0,5,-14.0,0.0006
2026-08-30T13:32:47.344+00:00,97344,FPO,15354,Jennifer Allen,75,0.83,11,-6.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,27832,Kona Star Montgomery,77,0.72,18,0.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,32917,Rebecca Cox,81,0.5,23,1.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,44184,Catrina Allen,73,0.94,9,-8.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,48976,Ohn Scoggins,75,0.83,10,-7.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,58303,Sai Ananda,79,0.61,15,-1.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,59227,Henna Blomroos,76,0.78,18,0.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,59431,Madison Walker,77,0.72,24,2.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,64927,Eveliina Salonen,72,1.0,1,-29.0,0.9217
2026-08-30T13:32:47.344+00:00,97344,FPO,66599,Heidi Laine,81,0.5,24,2.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,75,0.83,11,-6.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,85942,Missy Gannon,72,1.0,2,-20.0,0.0561
2026-08-30T13:32:47.344+00:00,97344,FPO,99455,Kat Mertsch,78,0.67,18,0.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,107335,Silva Saarinen,72,1.0,4,-15.0,0.0072
2026-08-30T13:32:47.344+00:00,97344,FPO,109996,Anniken Kristiansen Steen,76,0.78,18,0.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,112647,Hanna Huynh,78,0.67,18,0.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,115503,Olivia Kindstedt,73,0.94,8,-9.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,133547,Holyn Handley,73,0.94,5,-14.0,0.0019
2026-08-30T13:32:47.344+00:00,97344,FPO,144112,Ella Hansen,77,0.72,24,2.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,146137,Dani K. Hart,76,0.78,14,-2.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,146304,MJ Gager,81,0.5,24,2.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,161918,Addison Woodard,76,0.78,13,-3.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,202571,Elizabete Pēkšena,77,0.72,15,-1.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,208576,Rebecca Don,72,1.0,2,-20.0,0.0129
2026-08-30T13:32:47.344+00:00,97344,FPO,210972,Kristýna Jurčíková,81,0.5,15,-1.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,216558,Iida Lehtomäki,75,0.83,7,-10.0,0.0
2026-08-30T13:32:47.344+00:00,97344,FPO,224238,Julia Fors,73,0.94,6,-13.0,0.0002
2026-08-30T13:50:10.115+00:00,97344,FPO,15354,Jennifer Allen,76,0.78,12,-6.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,27832,Kona Star Montgomery,78,0.67,20,1.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,32917,Rebecca Cox,82,0.44,18,0.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,44184,Catrina Allen,75,0.83,9,-9.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,48976,Ohn Scoggins,76,0.78,10,-7.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,58303,Sai Ananda,80,0.56,14,-2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,59227,Henna Blomroos,77,0.72,20,1.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,59431,Madison Walker,78,0.67,23,2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,64927,Eveliina Salonen,74,0.89,1,-30.0,0.9529
2026-08-30T13:50:10.115+00:00,97344,FPO,66599,Heidi Laine,82,0.44,23,2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,76,0.78,10,-7.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,85942,Missy Gannon,74,0.89,2,-20.0,0.0321
2026-08-30T13:50:10.115+00:00,97344,FPO,99455,Kat Mertsch,80,0.56,20,1.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,107335,Silva Saarinen,74,0.89,4,-16.0,0.0056
2026-08-30T13:50:10.115+00:00,97344,FPO,109996,Anniken Kristiansen Steen,77,0.72,18,0.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,112647,Hanna Huynh,81,0.5,23,2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,115503,Olivia Kindstedt,74,0.89,8,-10.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,133547,Holyn Handley,74,0.89,5,-15.0,0.002
2026-08-30T13:50:10.115+00:00,97344,FPO,146137,Dani K. Hart,77,0.72,14,-2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,161918,Addison Woodard,77,0.72,13,-3.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,202571,Elizabete Pēkšena,78,0.67,17,-1.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,208576,Rebecca Don,74,0.89,2,-20.0,0.0073
2026-08-30T13:50:10.115+00:00,97344,FPO,210972,Kristýna Jurčíková,82,0.44,14,-2.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,216558,Iida Lehtomäki,76,0.78,7,-11.0,0.0
2026-08-30T13:50:10.115+00:00,97344,FPO,224238,Julia Fors,74,0.89,6,-13.0,0.0001
2026-08-30T14:07:34.957+00:00,97344,FPO,15354,Jennifer Allen,78,0.67,12,-5.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,27832,Kona Star Montgomery,80,0.56,20,1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,32917,Rebecca Cox,84,0.33,19,0.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,44184,Catrina Allen,76,0.78,8,-9.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,48976,Ohn Scoggins,78,0.67,10,-7.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,58303,Sai Ananda,82,0.44,15,-1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,59227,Henna Blomroos,79,0.61,22,2.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,59431,Madison Walker,80,0.56,20,1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,64927,Eveliina Salonen,75,0.83,1,-32.0,0.9866
2026-08-30T14:07:34.957+00:00,97344,FPO,66599,Heidi Laine,84,0.33,22,2.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,78,0.67,10,-7.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,85942,Missy Gannon,75,0.83,3,-19.0,0.0072
2026-08-30T14:07:34.957+00:00,97344,FPO,99455,Kat Mertsch,82,0.44,22,2.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,107335,Silva Saarinen,75,0.83,4,-17.0,0.003
2026-08-30T14:07:34.957+00:00,97344,FPO,109996,Anniken Kristiansen Steen,79,0.61,15,-1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,112647,Hanna Huynh,82,0.44,22,2.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,115503,Olivia Kindstedt,76,0.78,8,-9.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,133547,Holyn Handley,76,0.78,5,-16.0,0.0006
2026-08-30T14:07:34.957+00:00,97344,FPO,146137,Dani K. Hart,79,0.61,13,-3.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,161918,Addison Woodard,79,0.61,15,-1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,202571,Elizabete Pēkšena,80,0.56,15,-1.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,208576,Rebecca Don,75,0.83,2,-20.0,0.0027
2026-08-30T14:07:34.957+00:00,97344,FPO,210972,Kristýna Jurčíková,84,0.33,14,-2.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,216558,Iida Lehtomäki,78,0.67,6,-12.0,0.0
2026-08-30T14:07:34.957+00:00,97344,FPO,224238,Julia Fors,76,0.78,6,-12.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,15354,Jennifer Allen,79,0.61,12,-5.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,27832,Kona Star Montgomery,81,0.5,19,1.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,32917,Rebecca Cox,84,0.33,18,0.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,44184,Catrina Allen,76,0.78,8,-9.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,48976,Ohn Scoggins,79,0.61,10,-7.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,58303,Sai Ananda,83,0.39,16,-1.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,59227,Henna Blomroos,80,0.56,19,1.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,59431,Madison Walker,81,0.5,22,2.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,64927,Eveliina Salonen,76,0.78,1,-32.0,0.9895
2026-08-30T14:17:29.659+00:00,97344,FPO,66599,Heidi Laine,84,0.33,22,2.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,85484,Anneli Tõugjas-Männiste,79,0.61,10,-7.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,85942,Missy Gannon,76,0.78,3,-19.0,0.0057
2026-08-30T14:17:29.659+00:00,97344,FPO,99455,Kat Mertsch,83,0.39,22,2.0,0.0
2026-08-30T14:17:29.659+00:00,97344,FPO,107335,Silva Saarinen,76,0.78,4,-17.0,0.0022
